"CN","Year","UNU_Key"
"94052019","2010","0506"
"94052030","2010","0506"
"94052050","2010","0506"
"94052091","2010","0506"
"94052099","2010","0506"
"94053000","2010","0506"
"94054010","2010","0507"
"95030055","2010","0701"
"95030079","2010","0701"
"95030081","2010","0701"
"95041000","2010","0702"
"95049010","2010","0701"
"85198175","2010","0403"
"85198155","2010","0403"
"85198165","2010","0403"
"85198181","2010","0403"
"85198185","2010","0403"
"85198990","2010","0403"
"85198161","2010","0403"
"85198195","2010","0402"
"84709000","2010","0307"
"84705000","2010","0307"
"84501900","2010","0104"
"84501111","2010","0104"
"84501119","2010","0104"
"84501190","2010","0104"
"84501200","2010","0104"
"85437060","2010","0901"
"85287190","2010","0404"
"85287300","2010","0407"
"85287235","2010","0407"
"85287275","2010","0407"
"85287239","2010","0407"
"85287259","2010","0407"
"85287220","2010","0404"
"85287233","2010","0407"
"84031010","2011","0001"
"84031090","2011","0001"
"85414010","2011","0505"
"85414090","2011","0002"
"84713000","2011","0303"
"84714100","2011","0302"
"84714900","2011","0302"
"84715000","2011","0302"
"84433210","2011","0304"
"84433230","2011","0304"
"84433291","2011","0304"
"84433293","2011","0304"
"84433299","2011","0304"
"84716060","2011","0301"
"84433110","2011","0304"
"84433191","2011","0304"
"84433199","2011","0304"
"84717020","2011","0301"
"84717030","2011","0301"
"84717050","2011","0301"
"84717070","2011","0301"
"84717080","2011","0301"
"84717098","2011","0301"
"85256000","2011","0404"
"85258011","2011","0404"
"85258019","2011","0404"
"85171100","2011","0305"
"85171200","2011","0306"
"85176100","2011","0305"
"85176200","2011","0305"
"85171800","2011","0305"
"85176910","2011","0305"
"85176931","2011","0305"
"85176920","2011","0305"
"85176990","2011","0305"
"85195000","2011","0305"
"85311095","2011","0901"
"85311030","2011","0901"
"85271210","2011","0402"
"85271290","2011","0402"
"85271310","2011","0402"
"85271391","2011","0402"
"85271399","2011","0402"
"85271900","2011","0402"
"85279111","2011","0402"
"85279119","2011","0402"
"85279135","2011","0402"
"85279191","2011","0402"
"85279199","2011","0402"
"85279210","2011","0402"
"85279290","2011","0402"
"85279900","2011","0402"
"85272120","2011","0403"
"85272152","2011","0403"
"85272159","2011","0403"
"85272170","2011","0403"
"85272192","2011","0403"
"85272198","2011","0403"
"85272900","2011","0403"
"85192010","2011","0703"
"85192091","2011","0703"
"85192099","2011","0703"
"85193000","2011","0403"
"85198111","2011","0403"
"85198115","2011","0403"
"85198121","2011","0403"
"85198125","2011","0403"
"85198131","2011","0403"
"85198135","2011","0403"
"85198145","2011","0403"
"85198911","2011","0403"
"85198915","2011","0403"
"85198919","2011","0403"
"85211020","2011","0404"
"85211095","2011","0404"
"85219000","2011","0404"
"85258091","2011","0404"
"85258099","2011","0404"
"85286910","2011","0404"
"85286991","2011","0404"
"85286999","2011","0404"
"85284980","2011","0308"
"85285940","2011","0309"
"85285980","2011","0309"
"85284910","2011","0308"
"85285910","2011","0308"
"85181030","2011","0401"
"85181095","2011","0401"
"85182100","2011","0405"
"85182200","2011","0405"
"85183020","2011","0401"
"85183095","2011","0401"
"85184030","2011","0602"
"85184080","2011","0403"
"85185000","2011","0403"
"85176939","2011","0305"
"95041000","2011","0702"
"90151010","2011","0902"
"90152010","2011","0902"
"90154010","2011","0902"
"90158011","2011","0902"
"90158019","2011","0902"
"90303310","2011","0901"
"90304000","2011","0305"
"90302091","2011","0902"
"90308930","2011","0901"
"90251920","2011","0901"
"90258040","2011","0901"
"90258080","2011","0901"
"90261021","2011","0901"
"90261029","2011","0901"
"90262020","2011","0901"
"90268020","2011","0901"
"90271010","2011","0901"
"90278011","2011","0901"
"90278013","2011","0901"
"90278017","2011","0901"
"90241011","2011","0902"
"90241013","2011","0902"
"90241019","2011","0902"
"90248011","2011","0902"
"90248019","2011","0902"
"90318032","2011","0902"
"90318034","2011","0901"
"90318038","2011","0901"
"90321020","2011","0901"
"91011100","2011","0201"
"91011900","2011","0201"
"91019100","2011","0201"
"91021100","2011","0201"
"91021200","2011","0201"
"91021900","2011","0201"
"91022100","2011","0201"
"91029100","2011","0201"
"91029900","2011","0201"
"91031000","2011","0201"
"91039000","2011","0201"
"91051100","2011","0201"
"91051900","2011","0201"
"91052100","2011","0201"
"91052900","2011","0201"
"91059100","2011","0201"
"91059900","2011","0201"
"91081100","2011","0201"
"91081200","2011","0201"
"91081900","2011","0201"
"91089000","2011","0201"
"91091100","2011","0201"
"91091900","2011","0201"
"91099000","2011","0201"
"91070000","2011","0201"
"90181100","2011","0802"
"90181200","2011","0802"
"90181300","2011","0802"
"90181400","2011","0802"
"90181910","2011","0802"
"90181990","2011","0802"
"90214000","2011","0801"
"85258030","2011","0406"
"90071100","2011","0404"
"90071900","2011","0404"
"90072000","2011","0404"
"90081000","2011","0404"
"90083000","2011","0404"
"85393110","2011","0503"
"85393190","2011","0502"
"85393220","2011","0504"
"85393290","2011","0504"
"85393900","2011","0504"
"85394100","2011","0503"
"85394900","2011","0503"
"85131000","2011","0501"
"94052011","2011","0506"
"94052040","2011","0506"
"94052050","2011","0506"
"94052091","2011","0506"
"94052099","2011","0506"
"94051021","2011","0506"
"94051040","2011","0506"
"94051050","2011","0506"
"94051091","2011","0506"
"94051098","2011","0506"
"94053000","2011","0506"
"94054010","2011","0507"
"94054031","2011","0506"
"94054035","2011","0506"
"94054039","2011","0506"
"94054091","2011","0506"
"94054095","2011","0506"
"94054099","2011","0506"
"84181020","2011","0108"
"84181080","2011","0108"
"84182110","2011","0108"
"84182151","2011","0108"
"84182191","2011","0108"
"84182199","2011","0108"
"84182900","2011","0108"
"84182159","2011","0108"
"84183020","2011","0109"
"84183080","2011","0109"
"84184020","2011","0109"
"84184080","2011","0109"
"84221100","2011","0102"
"63011000","2011","0201"
"84145100","2011","0201"
"84146000","2011","0106"
"85081100","2011","0204"
"85081900","2011","0204"
"85094000","2011","0202"
"85098000","2011","0201"
"85101000","2011","0205"
"85102000","2011","0205"
"85103000","2011","0205"
"85163100","2011","0205"
"85163200","2011","0205"
"85163300","2011","0205"
"85164000","2011","0201"
"85086000","2011","0204"
"85167100","2011","0203"
"85167200","2011","0202"
"85167920","2011","0202"
"85167970","2011","0202"
"85161011","2011","0203"
"85161080","2011","0203"
"85162100","2011","0106"
"85162910","2011","0106"
"85162950","2011","0106"
"85162991","2011","0106"
"85162999","2011","0106"
"85165000","2011","0114"
"85166010","2011","0103"
"85166050","2011","0202"
"85166070","2011","0202"
"85166080","2011","0103"
"85166090","2011","0202"
"85312040","2011","0309"
"85312095","2011","0309"
"85312020","2011","0309"
"85318020","2011","0901"
"85318095","2011","0901"
"85151100","2011","0601"
"85151900","2011","0601"
"85152100","2011","0601"
"85152900","2011","0601"
"85153100","2011","0601"
"84690010","2011","0301"
"84690091","2011","0304"
"84690099","2011","0301"
"84701000","2011","0301"
"84702100","2011","0301"
"84702900","2011","0301"
"84433910","2011","0307"
"84433931","2011","0307"
"84433939","2011","0307"
"84431200","2011","0307"
"84721000","2011","0307"
"84723000","2011","0307"
"84729010","2011","0403"
"84729070","2011","0403"
"85198151","2011","0403"
"84672110","2011","0601"
"84672191","2011","0601"
"84672199","2011","0601"
"84672210","2011","0601"
"84672230","2011","0601"
"84672290","2011","0601"
"84672910","2011","0601"
"84672930","2011","0601"
"84672951","2011","0601"
"84672953","2011","0601"
"84672959","2011","0601"
"84672970","2011","0601"
"84672980","2011","0601"
"84672990","2011","0601"
"84151010","2011","0111"
"84151090","2011","0111"
"84158100","2011","0111"
"84158200","2011","0111"
"84158300","2011","0113"
"84185011","2011","0113"
"84185019","2011","0113"
"84185090","2011","0113"
"84186100","2011","0112"
"84231010","2011","0201"
"84231090","2011","0201"
"84762100","2011","1002"
"84768100","2011","1002"
"84762900","2011","1001"
"84768900","2011","1001"
"84331110","2011","0602"
"84331910","2011","0602"
"84513010","2011","0101"
"84513030","2011","0101"
"84513080","2011","0101"
"84502000","2011","0104"
"84511000","2011","0101"
"84512900","2011","0105"
"84211200","2011","0105"
"84521011","2011","0201"
"84521019","2011","0201"
"84521090","2011","0201"
"85121000","2011","0501"
"92071010","2011","0403"
"92071030","2011","0403"
"92071050","2011","0403"
"92071080","2011","0403"
"92079010","2011","0403"
"92079090","2011","0403"
"95030030","2011","0701"
"95030055","2011","0701"
"95030079","2011","0701"
"95030081","2011","0701"
"95049010","2011","0701"
"90184100","2011","0802"
"84718000","2011","0301"
"84719000","2011","0301"
"90066100","2011","0406"
"90066900","2011","0406"
"90084000","2011","0404"
"90101000","2011","0404"
"90105000","2011","0404"
"90106000","2011","0404"
"85287231","2011","0407"
"85287251","2011","0407"
"85287299","2011","0408"
"85287291","2011","0408"
"84716070","2011","0301"
"85285100","2011","0309"
"85286100","2011","0404"
"85284100","2011","0308"
"84512100","2011","0105"
"85198175","2011","0403"
"85198155","2011","0403"
"85198165","2011","0403"
"85198181","2011","0403"
"85198185","2011","0403"
"85198990","2011","0403"
"85198161","2011","0403"
"85198195","2011","0402"
"84709000","2011","0307"
"84705000","2011","0307"
"84501900","2011","0104"
"84501111","2011","0104"
"84501119","2011","0104"
"84501190","2011","0104"
"84501200","2011","0104"
"85437060","2011","0901"
"85437010","2011","0301"
"85287190","2011","0404"
"85287300","2011","0407"
"85287235","2011","0407"
"85287275","2011","0407"
"85287239","2011","0407"
"85287259","2011","0407"
"85287220","2011","0404"
"85287233","2011","0407"
"85287231","2012","0407"
"85287251","2012","0407"
"85287299","2012","0408"
"85287291","2012","0408"
"85285100","2012","0309"
"85286100","2012","0404"
"85284100","2012","0308"
"84512100","2012","0105"
"85198175","2012","0403"
"85198155","2012","0403"
"85198165","2012","0403"
"85198181","2012","0403"
"85198185","2012","0403"
"85198990","2012","0403"
"85198161","2012","0403"
"85198195","2012","0402"
"84709000","2012","0307"
"84705000","2012","0307"
"84501900","2012","0104"
"84501111","2012","0104"
"84501119","2012","0104"
"84501190","2012","0104"
"84501200","2012","0104"
"85437060","2012","0901"
"85437010","2012","0301"
"85287190","2012","0404"
"85287300","2012","0407"
"85287235","2012","0407"
"85287275","2012","0407"
"85287239","2012","0407"
"85287259","2012","0407"
"85287220","2012","0404"
"85287233","2012","0407"
"84031010","2012","0001"
"84031090","2012","0001"
"85414010","2012","0505"
"85414090","2012","0002"
"84713000","2012","0303"
"84714100","2012","0302"
"84714900","2012","0302"
"84715000","2012","0302"
"84433210","2012","0304"
"84433230","2012","0304"
"84433291","2012","0304"
"84433293","2012","0304"
"84433299","2012","0304"
"84716060","2012","0301"
"84716070","2012","0301"
"84433120","2012","0304"
"84433180","2012","0304"
"84717020","2012","0301"
"84717030","2012","0301"
"84717050","2012","0301"
"84717070","2012","0301"
"84717080","2012","0301"
"84717098","2012","0301"
"85256000","2012","0404"
"85258011","2012","0404"
"85258019","2012","0404"
"85171100","2012","0305"
"85171200","2012","0306"
"85176100","2012","0305"
"85176200","2012","0305"
"85171800","2012","0305"
"85176910","2012","0305"
"85176931","2012","0305"
"85176920","2012","0305"
"85176990","2012","0305"
"85195000","2012","0305"
"85311095","2012","0901"
"85311030","2012","0901"
"85271210","2012","0402"
"85271290","2012","0402"
"85271310","2012","0402"
"85271391","2012","0402"
"85271399","2012","0402"
"85271900","2012","0402"
"85279111","2012","0402"
"85279119","2012","0402"
"85279135","2012","0402"
"85279191","2012","0402"
"85279199","2012","0402"
"85279210","2012","0402"
"85279290","2012","0402"
"85279900","2012","0402"
"85272120","2012","0403"
"85272152","2012","0403"
"85272159","2012","0403"
"85272170","2012","0403"
"85272192","2012","0403"
"85272198","2012","0403"
"85272900","2012","0403"
"85192010","2012","0703"
"85192091","2012","0703"
"85192099","2012","0703"
"85193000","2012","0403"
"85198111","2012","0403"
"85198115","2012","0403"
"85198121","2012","0403"
"85198125","2012","0403"
"85198131","2012","0403"
"85198135","2012","0403"
"85198145","2012","0403"
"85198911","2012","0403"
"85198915","2012","0403"
"85198919","2012","0403"
"85211020","2012","0404"
"85211095","2012","0404"
"85219000","2012","0404"
"85258091","2012","0404"
"85258099","2012","0404"
"85286910","2012","0404"
"85286991","2012","0404"
"85286999","2012","0404"
"85284980","2012","0308"
"85285940","2012","0309"
"85285980","2012","0309"
"85284910","2012","0308"
"85285910","2012","0308"
"85181030","2012","0401"
"85181095","2012","0401"
"85182100","2012","0405"
"85182200","2012","0405"
"85183020","2012","0401"
"85183095","2012","0401"
"85184030","2012","0602"
"85184080","2012","0403"
"85185000","2012","0403"
"85176939","2012","0305"
"95045000","2012","0702"
"90151010","2012","0902"
"90152010","2012","0902"
"90154010","2012","0902"
"90158011","2012","0902"
"90158019","2012","0902"
"90303310","2012","0901"
"90304000","2012","0305"
"90302091","2012","0902"
"90308930","2012","0901"
"90251920","2012","0901"
"90258040","2012","0901"
"90258080","2012","0901"
"90261021","2012","0901"
"90261029","2012","0901"
"90262020","2012","0901"
"90268020","2012","0901"
"90271010","2012","0901"
"90278011","2012","0901"
"90278013","2012","0901"
"90278017","2012","0901"
"90241011","2012","0902"
"90241013","2012","0902"
"90241019","2012","0902"
"90248011","2012","0902"
"90248019","2012","0902"
"90318032","2012","0902"
"90318034","2012","0901"
"90318038","2012","0901"
"90321020","2012","0901"
"91011100","2012","0201"
"91011900","2012","0201"
"91019100","2012","0201"
"91021100","2012","0201"
"91021200","2012","0201"
"91021900","2012","0201"
"91022100","2012","0201"
"91029100","2012","0201"
"91029900","2012","0201"
"91031000","2012","0201"
"91039000","2012","0201"
"91051100","2012","0201"
"91051900","2012","0201"
"91052100","2012","0201"
"91052900","2012","0201"
"91059100","2012","0201"
"91059900","2012","0201"
"91081100","2012","0201"
"91081200","2012","0201"
"91081900","2012","0201"
"91089000","2012","0201"
"91091000","2012","0201"
"91099000","2012","0201"
"91070000","2012","0201"
"90181100","2012","0802"
"90181200","2012","0802"
"90181300","2012","0802"
"90181400","2012","0802"
"90181910","2012","0802"
"90181990","2012","0802"
"90214000","2012","0801"
"85258030","2012","0406"
"90071000","2012","0406"
"90072000","2012","0404"
"84718000","2012","0301"
"84719000","2012","0301"
"85393110","2012","0503"
"85393190","2012","0502"
"85393220","2012","0504"
"85393290","2012","0504"
"85393900","2012","0504"
"85394100","2012","0503"
"85394900","2012","0503"
"85131000","2012","0501"
"94052011","2012","0506"
"94052040","2012","0506"
"94052050","2012","0506"
"94052091","2012","0506"
"94052099","2012","0506"
"94051021","2012","0506"
"94051040","2012","0506"
"94051050","2012","0506"
"94051091","2012","0506"
"94051098","2012","0506"
"94053000","2012","0506"
"94054010","2012","0507"
"94054031","2012","0506"
"94054035","2012","0506"
"94054039","2012","0506"
"94054091","2012","0506"
"94054095","2012","0506"
"94054099","2012","0506"
"84181020","2012","0108"
"84181080","2012","0108"
"84182110","2012","0108"
"84182151","2012","0108"
"84182191","2012","0108"
"84182199","2012","0108"
"84182900","2012","0108"
"84182159","2012","0108"
"84183020","2012","0109"
"84183080","2012","0109"
"84184020","2012","0109"
"84184080","2012","0109"
"84221100","2012","0102"
"63011000","2012","0201"
"84145100","2012","0201"
"84146000","2012","0106"
"85081100","2012","0204"
"85081900","2012","0204"
"85094000","2012","0202"
"85098000","2012","0201"
"85101000","2012","0205"
"85102000","2012","0205"
"85103000","2012","0205"
"85163100","2012","0205"
"85163200","2012","0205"
"85163300","2012","0205"
"85164000","2012","0201"
"85086000","2012","0204"
"85167100","2012","0203"
"85167200","2012","0202"
"85167920","2012","0202"
"85167970","2012","0202"
"85161011","2012","0203"
"85161080","2012","0203"
"85162100","2012","0106"
"85162910","2012","0106"
"85162950","2012","0106"
"85162991","2012","0106"
"85162999","2012","0106"
"85165000","2012","0114"
"85166010","2012","0103"
"85166050","2012","0202"
"85166070","2012","0202"
"85166080","2012","0103"
"85166090","2012","0202"
"85312040","2012","0309"
"85312095","2012","0309"
"85312020","2012","0309"
"85318020","2012","0901"
"85318095","2012","0901"
"85151100","2012","0601"
"85151900","2012","0601"
"85152100","2012","0601"
"85152900","2012","0601"
"85153100","2012","0601"
"84690010","2012","0301"
"84690091","2012","0304"
"84690099","2012","0301"
"84701000","2012","0301"
"84702100","2012","0301"
"84702900","2012","0301"
"84433910","2012","0307"
"84433931","2012","0307"
"84433939","2012","0307"
"84431200","2012","0307"
"84721000","2012","0307"
"84723000","2012","0307"
"84729010","2012","0403"
"84729070","2012","0403"
"85198151","2012","0403"
"84672110","2012","0601"
"84672191","2012","0601"
"84672199","2012","0601"
"84672920","2012","0601"
"84672210","2012","0601"
"84672230","2012","0601"
"84672290","2012","0601"
"84672951","2012","0601"
"84672953","2012","0601"
"84672959","2012","0601"
"84672970","2012","0601"
"84672980","2012","0601"
"84672985","2012","0601"
"84151010","2012","0111"
"84151090","2012","0111"
"84158100","2012","0111"
"84158200","2012","0111"
"84158300","2012","0113"
"84185011","2012","0113"
"84185019","2012","0113"
"84185090","2012","0113"
"84186100","2012","0112"
"84231010","2012","0201"
"84231090","2012","0201"
"84762100","2012","1002"
"84768100","2012","1002"
"84762900","2012","1001"
"84768900","2012","1001"
"84331110","2012","0602"
"84331910","2012","0602"
"84513000","2012","0101"
"84502000","2012","0104"
"84511000","2012","0101"
"84512900","2012","0105"
"84211200","2012","0105"
"84521011","2012","0201"
"84521019","2012","0201"
"84521090","2012","0201"
"84431500","2012","0304"
"84431940","2012","0304"
"84431970","2012","0304"
"84433990","2012","0304"
"85121000","2012","0501"
"90066100","2012","0406"
"90066900","2012","0406"
"90085000","2012","0404"
"90101000","2012","0404"
"90105000","2012","0404"
"90106000","2012","0404"
"87119010","2012","0703"
"87119090","2012","0703"
"92071010","2012","0403"
"92071030","2012","0403"
"92071050","2012","0403"
"92071080","2012","0403"
"92079010","2012","0403"
"92079090","2012","0403"
"95030030","2012","0701"
"95030055","2012","0701"
"95030079","2012","0701"
"95030081","2012","0701"
"95049010","2012","0701"
"90184100","2012","0802"
"85287231","2013","0407"
"85287251","2013","0407"
"85287299","2013","0408"
"85287291","2013","0408"
"85285100","2013","0309"
"85286100","2013","0404"
"85284100","2013","0308"
"84512100","2013","0105"
"85198175","2013","0403"
"85198155","2013","0403"
"85198165","2013","0403"
"85198181","2013","0403"
"85198185","2013","0403"
"85198990","2013","0403"
"85198161","2013","0403"
"85198195","2013","0402"
"84709000","2013","0307"
"84705000","2013","0307"
"84501900","2013","0104"
"84501111","2013","0104"
"84501119","2013","0104"
"84501190","2013","0104"
"84501200","2013","0104"
"85437060","2013","0901"
"85437010","2013","0301"
"85287190","2013","0404"
"85287300","2013","0407"
"85287235","2013","0407"
"85287275","2013","0407"
"85287239","2013","0407"
"85287259","2013","0407"
"85287220","2013","0404"
"85287233","2013","0407"
"84031010","2013","0001"
"84031090","2013","0001"
"85414010","2013","0505"
"85414090","2013","0002"
"84713000","2013","0303"
"84714100","2013","0302"
"84714900","2013","0302"
"84715000","2013","0302"
"84433210","2013","0304"
"84433230","2013","0304"
"84433291","2013","0304"
"84433293","2013","0304"
"84433299","2013","0304"
"84716060","2013","0301"
"84716070","2013","0301"
"84433120","2013","0304"
"84433180","2013","0304"
"84717020","2013","0301"
"84717030","2013","0301"
"84717050","2013","0301"
"84717070","2013","0301"
"84717080","2013","0301"
"84717098","2013","0301"
"85256000","2013","0404"
"85258011","2013","0404"
"85258019","2013","0404"
"85171100","2013","0305"
"85171200","2013","0306"
"85176100","2013","0305"
"85176200","2013","0305"
"85171800","2013","0305"
"85176910","2013","0305"
"85176931","2013","0305"
"85176920","2013","0305"
"85176990","2013","0305"
"85195000","2013","0305"
"85311095","2013","0901"
"85311030","2013","0901"
"85271210","2013","0402"
"85271290","2013","0402"
"85271310","2013","0402"
"85271391","2013","0402"
"85271399","2013","0402"
"85271900","2013","0402"
"85279111","2013","0402"
"85279119","2013","0402"
"85279135","2013","0402"
"85279191","2013","0402"
"85279199","2013","0402"
"85279210","2013","0402"
"85279290","2013","0402"
"85279900","2013","0402"
"85272120","2013","0403"
"85272152","2013","0403"
"85272159","2013","0403"
"85272170","2013","0403"
"85272192","2013","0403"
"85272198","2013","0403"
"85272900","2013","0403"
"85192010","2013","0703"
"85192091","2013","0703"
"85192099","2013","0703"
"85193000","2013","0403"
"85198111","2013","0403"
"85198115","2013","0403"
"85198121","2013","0403"
"85198125","2013","0403"
"85198131","2013","0403"
"85198135","2013","0403"
"85198145","2013","0403"
"85198911","2013","0403"
"85198915","2013","0403"
"85198919","2013","0403"
"85211020","2013","0404"
"85211095","2013","0404"
"85219000","2013","0404"
"85258091","2013","0404"
"85258099","2013","0404"
"85286910","2013","0404"
"85286991","2013","0404"
"85286999","2013","0404"
"85284980","2013","0308"
"85285940","2013","0309"
"85285980","2013","0309"
"85284910","2013","0308"
"85285910","2013","0308"
"85181030","2013","0401"
"85181095","2013","0401"
"85182100","2013","0405"
"85182200","2013","0405"
"85183020","2013","0401"
"85183095","2013","0401"
"85184030","2013","0602"
"85184080","2013","0403"
"85185000","2013","0403"
"85176939","2013","0305"
"95045000","2013","0702"
"90151010","2013","0902"
"90152010","2013","0902"
"90154010","2013","0902"
"90158011","2013","0902"
"90158019","2013","0902"
"90303310","2013","0901"
"90304000","2013","0305"
"90302091","2013","0902"
"90308930","2013","0901"
"90251920","2013","0901"
"90258040","2013","0901"
"90258080","2013","0901"
"90261021","2013","0901"
"90261029","2013","0901"
"90262020","2013","0901"
"90268020","2013","0901"
"90271010","2013","0901"
"90278011","2013","0901"
"90278013","2013","0901"
"90278017","2013","0901"
"90241011","2013","0902"
"90241013","2013","0902"
"90241019","2013","0902"
"90248011","2013","0902"
"90248019","2013","0902"
"90318032","2013","0902"
"90318034","2013","0901"
"90318038","2013","0901"
"90321020","2013","0901"
"91011100","2013","0201"
"91011900","2013","0201"
"91019100","2013","0201"
"91021100","2013","0201"
"91021200","2013","0201"
"91021900","2013","0201"
"91022100","2013","0201"
"91029100","2013","0201"
"91029900","2013","0201"
"91031000","2013","0201"
"91039000","2013","0201"
"91051100","2013","0201"
"91051900","2013","0201"
"91052100","2013","0201"
"91052900","2013","0201"
"91059100","2013","0201"
"91059900","2013","0201"
"91081100","2013","0201"
"91081200","2013","0201"
"91081900","2013","0201"
"91089000","2013","0201"
"91091000","2013","0201"
"91099000","2013","0201"
"91070000","2013","0201"
"90181100","2013","0802"
"90181200","2013","0802"
"90181300","2013","0802"
"90181400","2013","0802"
"90181910","2013","0802"
"90181990","2013","0802"
"90214000","2013","0801"
"85258030","2013","0406"
"90071000","2013","0406"
"90072000","2013","0404"
"84718000","2013","0301"
"84719000","2013","0301"
"85393110","2013","0503"
"85393190","2013","0502"
"85393220","2013","0504"
"85393290","2013","0504"
"85393900","2013","0504"
"85394100","2013","0503"
"85394900","2013","0503"
"85131000","2013","0501"
"94052011","2013","0506"
"94052040","2013","0506"
"94052050","2013","0506"
"94052091","2013","0506"
"94052099","2013","0506"
"94051021","2013","0506"
"94051040","2013","0506"
"94051050","2013","0506"
"94051091","2013","0506"
"94051098","2013","0506"
"94053000","2013","0506"
"94054010","2013","0507"
"94054031","2013","0506"
"94054035","2013","0506"
"94054039","2013","0506"
"94054091","2013","0506"
"94054095","2013","0506"
"94054099","2013","0506"
"84181020","2013","0108"
"84181080","2013","0108"
"84182110","2013","0108"
"84182151","2013","0108"
"84182191","2013","0108"
"84182199","2013","0108"
"84182900","2013","0108"
"84182159","2013","0108"
"84183020","2013","0109"
"84183080","2013","0109"
"84184020","2013","0109"
"84184080","2013","0109"
"84221100","2013","0102"
"63011000","2013","0201"
"84145100","2013","0201"
"84146000","2013","0106"
"85081100","2013","0204"
"85081900","2013","0204"
"85094000","2013","0202"
"85098000","2013","0201"
"85101000","2013","0205"
"85102000","2013","0205"
"85103000","2013","0205"
"85163100","2013","0205"
"85163200","2013","0205"
"85163300","2013","0205"
"85164000","2013","0201"
"85086000","2013","0204"
"85167100","2013","0203"
"85167200","2013","0202"
"85167920","2013","0202"
"85167970","2013","0202"
"85161011","2013","0203"
"85161080","2013","0203"
"85162100","2013","0106"
"85162910","2013","0106"
"85162950","2013","0106"
"85162991","2013","0106"
"85162999","2013","0106"
"85165000","2013","0114"
"85166010","2013","0103"
"85166050","2013","0202"
"85166070","2013","0202"
"85166080","2013","0103"
"85166090","2013","0202"
"85312040","2013","0309"
"85312095","2013","0309"
"85312020","2013","0309"
"85318020","2013","0901"
"85318095","2013","0901"
"85151100","2013","0601"
"85151900","2013","0601"
"85152100","2013","0601"
"85152900","2013","0601"
"85153100","2013","0601"
"84690010","2013","0301"
"84690091","2013","0304"
"84690099","2013","0301"
"84701000","2013","0301"
"84702100","2013","0301"
"84702900","2013","0301"
"84433910","2013","0307"
"84433931","2013","0307"
"84433939","2013","0307"
"84431200","2013","0307"
"84721000","2013","0307"
"84723000","2013","0307"
"84729010","2013","0403"
"84729070","2013","0403"
"85198151","2013","0403"
"84672110","2013","0601"
"84672191","2013","0601"
"84672199","2013","0601"
"84672920","2013","0601"
"84672210","2013","0601"
"84672230","2013","0601"
"84672290","2013","0601"
"84672951","2013","0601"
"84672953","2013","0601"
"84672959","2013","0601"
"84672970","2013","0601"
"84672980","2013","0601"
"84672985","2013","0601"
"84151010","2013","0111"
"84151090","2013","0111"
"84158100","2013","0111"
"84158200","2013","0111"
"84158300","2013","0113"
"84185011","2013","0113"
"84185019","2013","0113"
"84185090","2013","0113"
"84186100","2013","0112"
"84231010","2013","0201"
"84231090","2013","0201"
"84762100","2013","1002"
"84768100","2013","1002"
"84762900","2013","1001"
"84768900","2013","1001"
"84331110","2013","0602"
"84331910","2013","0602"
"84513000","2013","0101"
"84502000","2013","0104"
"84511000","2013","0101"
"84512900","2013","0105"
"84211200","2013","0105"
"84521011","2013","0201"
"84521019","2013","0201"
"84521090","2013","0201"
"84431500","2013","0304"
"84431940","2013","0304"
"84431970","2013","0304"
"84433990","2013","0304"
"85121000","2013","0501"
"90066100","2013","0406"
"90066900","2013","0406"
"90085000","2013","0404"
"90101000","2013","0404"
"90105000","2013","0404"
"90106000","2013","0404"
"87119010","2013","0703"
"87119090","2013","0703"
"92071010","2013","0403"
"92071030","2013","0403"
"92071050","2013","0403"
"92071080","2013","0403"
"92079010","2013","0403"
"92079090","2013","0403"
"95030030","2013","0701"
"95030055","2013","0701"
"95030079","2013","0701"
"95030081","2013","0701"
"95049010","2013","0701"
"90184100","2013","0802"
"85287231","2014","0407"
"85287251","2014","0407"
"85287299","2014","0408"
"85287291","2014","0408"
"85285100","2014","0309"
"85286100","2014","0404"
"85284100","2014","0308"
"84512100","2014","0105"
"85198175","2014","0403"
"85198155","2014","0403"
"85198165","2014","0403"
"85198181","2014","0403"
"85198185","2014","0403"
"85198990","2014","0403"
"85198161","2014","0403"
"85198195","2014","0402"
"84709000","2014","0307"
"84705000","2014","0307"
"84501900","2014","0104"
"84501111","2014","0104"
"84501119","2014","0104"
"84501190","2014","0104"
"84501200","2014","0104"
"85437060","2014","0901"
"85437010","2014","0301"
"85287190","2014","0404"
"85287300","2014","0407"
"85287235","2014","0407"
"85287275","2014","0407"
"85287239","2014","0407"
"85287259","2014","0407"
"85287220","2014","0404"
"85287233","2014","0407"
"84031010","2014","0001"
"84031090","2014","0001"
"85414010","2014","0505"
"85414090","2014","0002"
"84713000","2014","0303"
"84714100","2014","0302"
"84714900","2014","0302"
"84715000","2014","0302"
"84433210","2014","0304"
"84433230","2014","0304"
"84433291","2014","0304"
"84433293","2014","0304"
"84433299","2014","0304"
"84716060","2014","0301"
"84716070","2014","0301"
"84433120","2014","0304"
"84433180","2014","0304"
"84717020","2014","0301"
"84717030","2014","0301"
"84717050","2014","0301"
"84717070","2014","0301"
"84717080","2014","0301"
"84717098","2014","0301"
"85256000","2014","0404"
"85258011","2014","0404"
"85258019","2014","0404"
"85171100","2014","0305"
"85171200","2014","0306"
"85176100","2014","0305"
"85176200","2014","0305"
"85171800","2014","0305"
"85176910","2014","0305"
