"PCC","UNU_Key","Year"
"29542270","0105","2004"
"29542270","0105","2005"
"29542270","0105","2006"
"29542270","0105","2007"
"29545000","0201","1993"
"29545000","0201","1994"
"29545000","0201","1995"
"29545000","0201","1996"
"29545000","0201","1997"
"29545000","0201","1998"
"29545000","0201","1999"
"29545000","0201","2000"
"29545000","0201","2001"
"29545000","0201","2002"
"29545000","0201","2003"
"29545000","0201","2004"
"29545000","0201","2005"
"29545000","0201","2006"
"29545000","0201","2007"
"29561499","0307","2007"
"29562100","0105","1993"
"29562100","0105","1994"
"29562100","0105","1995"
"29562100","0105","1996"
"29562100","0105","1997"
"29562100","0105","1998"
"29562100","0105","1999"
"29562100","0105","2000"
"29562100","0105","2001"
"29562100","0105","2002"
"29562100","0105","2003"
"29562100","0105","2004"
"29562100","0105","2005"
"29562100","0105","2006"
"29562100","0105","2007"
"29711110","0108","1993"
"29711110","0108","1994"
"29711110","0108","1995"
"29711110","0108","1996"
"29711110","0108","1997"
"29711110","0108","1998"
"29711110","0108","1999"
"29711110","0108","2000"
"29711110","0108","2001"
"29711110","0108","2002"
"29711110","0108","2003"
"29711110","0108","2004"
"29711110","0108","2005"
"29711110","0108","2006"
"29711110","0108","2007"
"29231230","0111","1993"
"29231230","0111","1994"
"29231230","0111","1995"
"29231230","0111","1996"
"29231230","0111","1997"
"29231230","0111","1998"
"29231230","0111","1999"
"29231230","0111","2000"
"29231230","0111","2001"
"29231231","0109","1994"
"29231232","0109","1994"
"29231245","0111","2002"
"29231245","0111","2003"
"29231245","0111","2004"
"29231245","0111","2005"
"29231245","0111","2006"
"29231245","0111","2007"
"29231260","0111","2001"
"29231270","0113","1993"
"29231270","0113","1995"
"29231270","0113","1996"
"29231270","0113","1997"
"29231270","0113","1998"
"29231270","0113","1999"
"29231270","0113","2000"
"29231270","0113","2001"
"29231270","0113","2003"
"29231270","0113","2004"
"29231270","0113","2005"
"29231270","0113","2006"
"29231270","0113","2007"
"29231270","0113","2002"
"29231333","0113","1993"
"29231333","0113","1994"
"29231333","0113","1995"
"29231333","0113","1996"
"29231333","0113","1997"
"29231333","0113","1998"
"29231333","0113","1999"
"29231333","0113","2000"
"29231333","0113","2001"
"29231333","0113","2002"
"29231333","0113","2003"
"29231333","0113","2004"
"29231333","0113","2005"
"29231333","0113","2006"
"29231333","0113","2007"
"29231335","0113","1996"
"29231335","0113","1998"
"29231335","0113","1999"
"29231335","0113","2000"
"29231335","0113","2001"
"29231335","0113","2002"
"29231335","0113","2003"
"29231335","0113","2004"
"29231335","0113","2005"
"29231335","0113","2006"
"29231335","0113","2007"
"29231340","0113","1996"
"29231340","0113","1997"
"29231340","0113","1998"
"29231340","0113","1999"
"29231340","0113","2000"
"29231340","0113","2001"
"29231340","0113","2002"
"29231340","0113","2003"
"29231340","0113","2004"
"29231340","0113","2005"
"29231340","0113","2006"
"29231340","0113","2007"
"29231350","0113","1998"
"29231350","0113","1999"
"29231350","0113","2000"
"29231350","0113","2001"
"29231350","0113","2002"
"29231350","0113","2003"
"29231350","0113","2004"
"29231350","0113","2005"
"29231350","0113","2006"
"29231350","0113","2007"
"29231373","0112","1998"
"29231373","0112","1999"
"29231373","0112","2000"
"29231373","0112","2001"
"29231373","0112","2002"
"29231373","0112","2003"
"29231373","0112","2005"
"29231373","0112","2006"
"29231375","0112","1995"
"29231375","0112","1996"
"29231375","0112","1997"
"29231375","0112","1998"
"29231375","0112","1999"
"29231375","0112","2000"
"29231375","0112","2001"
"29231375","0112","2002"
"29231375","0112","2003"
"29231375","0112","2004"
"29231375","0112","2005"
"29231375","0112","2006"
"29231380","0112","2007"
"","0113","1995"
"","0113","1996"
"","0113","1997"
"29711133","0108","1993"
"29711133","0108","1994"
"29711133","0108","1995"
"29711133","0108","1996"
"29711133","0108","1997"
"29711133","0108","1998"
"29711133","0108","1999"
"29711133","0108","2000"
"29711133","0108","2001"
"29711133","0108","2002"
"29711133","0108","2003"
"29711133","0108","2004"
"29711133","0108","2005"
"29711133","0108","2006"
"29711133","0108","2007"
"29711135","0108","1993"
"29711135","0108","1994"
"29711135","0108","1995"
"29711135","0108","1996"
"29711135","0108","1997"
"29711135","0108","1998"
"29711135","0108","1999"
"29711135","0108","2000"
"29711135","0108","2001"
"29711135","0108","2002"
"29711135","0108","2003"
"29711135","0108","2004"
"29711135","0108","2005"
"29711135","0108","2006"
"29711135","0108","2007"
"29711150","0109","1993"
"29711150","0109","1994"
"29711150","0109","1995"
"29711150","0109","1996"
"29711150","0109","1997"
"29711150","0109","1998"
"29711150","0109","1999"
"29711150","0109","2000"
"29711150","0109","2001"
"29711150","0109","2002"
"29711150","0109","2003"
"29711150","0109","2004"
"29711150","0109","2005"
"29711150","0109","2006"
"29711150","0109","2007"
"29711170","0109","1993"
"29711170","0109","1994"
"29711170","0109","1995"
"29711170","0109","1996"
"29711170","0109","1997"
"29711170","0109","1998"
"29711170","0109","1999"
"29711170","0109","2000"
"29711170","0109","2001"
"29711170","0109","2002"
"29711170","0109","2003"
"29711170","0109","2004"
"29711170","0109","2005"
"29711170","0109","2006"
"29711170","0109","2007"
"29711200","0102","1994"
"29711200","0102","1995"
"29711200","0102","1996"
"29711200","0102","1997"
"29711200","0102","1998"
"29711200","0102","1999"
"29711200","0102","2000"
"29711200","0102","2001"
"29711200","0102","2002"
"29711200","0102","2003"
"29711200","0102","2004"
"29711200","0102","2005"
"29711200","0102","2006"
"29711200","0102","2007"
"29711210","0102","1993"
"29711330","0104","1993"
"29711330","0104","1994"
"29711330","0104","1995"
"29711330","0104","1996"
"29711330","0104","1997"
"29711330","0104","1998"
"29711330","0104","1999"
"29711330","0104","2000"
"29711330","0104","2001"
"29711330","0104","2002"
"29711330","0104","2003"
"29711330","0104","2004"
"29711330","0104","2005"
"29711330","0104","2006"
"29711330","0104","2007"
"29711350","0104","1993"
"29711350","0104","1994"
"29711350","0104","1995"
"29711350","0104","1996"
"29711350","0104","1997"
"29711350","0104","1998"
"29711350","0104","1999"
"29711350","0104","2000"
"29711350","0104","2001"
"29711350","0104","2002"
"29711350","0104","2003"
"29711350","0104","2004"
"29711350","0104","2005"
"29711350","0104","2006"
"29711350","0104","2007"
"29711370","0105","1993"
"29711370","0105","1994"
"29711370","0105","1995"
"29711370","0105","1996"
"29711370","0105","1997"
"29711370","0105","1998"
"29711370","0105","1999"
"29711370","0105","2000"
"29711370","0105","2001"
"29711370","0105","2002"
"29711370","0105","2003"
"29711370","0105","2004"
"29711370","0105","2005"
"29711370","0105","2006"
"29711370","0105","2007"
"29711400","0201","1993"
"29711400","0201","1994"
"29711400","0201","1995"
"29711400","0201","1996"
"29711400","0201","1997"
"29711400","0201","1998"
"29711400","0201","1999"
"29711400","0201","2000"
"29711400","0201","2001"
"29711400","0201","2002"
"29711400","0201","2003"
"29711400","0201","2004"
"29711400","0201","2005"
"29711400","0201","2006"
"29711400","0201","2007"
"29711530","0201","1993"
"29711530","0201","1994"
"29711530","0201","1995"
"29711530","0201","1996"
"29711530","0201","1997"
"29711530","0201","1998"
"29711530","0201","1999"
"29711530","0201","2000"
"29711530","0201","2001"
"29711530","0201","2002"
"29711530","0201","2003"
"29711530","0201","2004"
"29711530","0201","2005"
"29711530","0201","2006"
"29711530","0201","2007"
"29711533","0106","1993"
"29711533","0106","1994"
"29711533","0106","1995"
"29711533","0106","1996"
"29711533","0106","1997"
"29711533","0106","1998"
"29711533","0106","1999"
"29711535","0106","1993"
"29711535","0106","1994"
"29711535","0106","1995"
"29711535","0106","1996"
"29711535","0106","1997"
"29711535","0106","1998"
"29711535","0106","1999"
"29711550","0106","1993"
"29711550","0106","1994"
"29711550","0106","1995"
"29711550","0106","1996"
"29711550","0106","1997"
"29711550","0106","1998"
"29711550","0106","1999"
"29711550","0106","2000"
"29711550","0106","2001"
"29711550","0106","2002"
"29711550","0106","2003"
"29711550","0106","2004"
"29711550","0106","2005"
"29711550","0106","2006"
"29711550","0106","2007"
"29712113","0204","1993"
"29712113","0204","1994"
"29712113","0204","1995"
"29712113","0204","1996"
"29712113","0204","1997"
"29712113","0204","1998"
"29712113","0204","1999"
"29712113","0204","2000"
"29712113","0204","2001"
"29712113","0204","2002"
"29712113","0204","2003"
"29712113","0204","2004"
"29712113","0204","2005"
"29712113","0204","2006"
"29712115","0204","1993"
"29712115","0204","1994"
"29712115","0204","1995"
"29712115","0204","1996"
"29712115","0204","1997"
"29712115","0204","1998"
"29712115","0204","1999"
"29712115","0204","2000"
"29712115","0204","2001"
"29712115","0204","2002"
"29712115","0204","2003"
"29712115","0204","2004"
"29712115","0204","2005"
"29712115","0204","2006"
"29712123","0204","2007"
"29712125","0204","2007"
"29712130","0601","1993"
"29712130","0601","1994"
"29712130","0601","1995"
"29712130","0601","1996"
"29712130","0601","1997"
"29712130","0601","1998"
"29712130","0601","1999"
"29712130","0601","2000"
"29712130","0601","2001"
"29712130","0601","2002"
"29712130","0601","2003"
"29712130","0601","2004"
"29712130","0601","2005"
"29712130","0601","2006"
"29712150","0201","1993"
"29712150","0201","1994"
"29712150","0201","1995"
"29712150","0201","1996"
"29712150","0201","1997"
"29712150","0201","1998"
"29712150","0201","1999"
"29712150","0201","2000"
"29712150","0201","2001"
"29712150","0201","2002"
"29712150","0201","2003"
"29712150","0201","2004"
"29712150","0201","2005"
"29712150","0201","2006"
"29712170","0202","1993"
"29712170","0202","1994"
"29712170","0202","1995"
"29712170","0202","1996"
"29712170","0202","1997"
"29712170","0202","1998"
"29712170","0202","1999"
"29712170","0202","2000"
"29712170","0202","2001"
"29712170","0202","2002"
"29712170","0202","2003"
"29712170","0202","2004"
"29712170","0202","2005"
"29712170","0202","2006"
"29712170","0202","2007"
"29712180","0201","1993"
"29712180","0201","1994"
"29712180","0201","1995"
"29712180","0201","1996"
"29712180","0201","1997"
"29712180","0201","1998"
"29712180","0201","1999"
"29712180","0201","2000"
"29712180","0201","2001"
"29712180","0201","2002"
"29712180","0201","2003"
"29712180","0201","2004"
"29712180","0201","2005"
"29712180","0201","2006"
"29712190","0201","2007"
"29712230","0205","1993"
"29712230","0205","1994"
"29712230","0205","1995"
"29712230","0205","1996"
"29712230","0205","1997"
"29712230","0205","1998"
"29712230","0205","1999"
"29712230","0205","2000"
"29712230","0205","2001"
"29712230","0205","2002"
"29712230","0205","2003"
"29712230","0205","2004"
"29712230","0205","2005"
"29712230","0205","2006"
"29712230","0205","2007"
"29712250","0205","1993"
"29712250","0205","1994"
"29712250","0205","1995"
"29712250","0205","1996"
"29712250","0205","1997"
"29712250","0205","1998"
"29712250","0205","1999"
"29712250","0205","2000"
"29712250","0205","2001"
"29712250","0205","2002"
"29712250","0205","2003"
"29712250","0205","2004"
"29712250","0205","2005"
"29712250","0205","2006"
"29712250","0205","2007"
"29712313","0205","1993"
"29712313","0205","1994"
"29712313","0205","1995"
"29712313","0205","1996"
"29712313","0205","1997"
"29712313","0205","1998"
"29712313","0205","1999"
"29712313","0205","2000"
"29712313","0205","2001"
"29712313","0205","2002"
"29712313","0205","2003"
"29712313","0205","2004"
"29712313","0205","2005"
"29712313","0205","2006"
"29712313","0205","2007"
"29712315","0205","1995"
"29712315","0205","1996"
"29712315","0205","1997"
"29712315","0205","1998"
"29712315","0205","1999"
"29712315","0205","2000"
"29712315","0205","2001"
"29712315","0205","2002"
"29712315","0205","2003"
"29712315","0205","2004"
"29712315","0205","2005"
"29712315","0205","2006"
"29712315","0205","2007"
"29712330","0205","1995"
"29712330","0205","1996"
"29712330","0205","1997"
"29712330","0205","1998"
"29712330","0205","1999"
"29712330","0205","2000"
"29712330","0205","2001"
"29712330","0205","2002"
"29712330","0205","2003"
"29712330","0205","2004"
"29712330","0205","2005"
"29712330","0205","2006"
"29712330","0205","2007"
"29712350","0205","1993"
"29712350","0205","1994"
"29712350","0205","1995"
"29712350","0205","1996"
"29712350","0205","1997"
"29712350","0205","1998"
"29712350","0205","1999"
"29712350","0205","2000"
"29712350","0205","2001"
"29712350","0205","2002"
"29712350","0205","2003"
"29712350","0205","2004"
"29712350","0205","2005"
"29712350","0205","2006"
"29712350","0205","2007"
"29712373","0201","1996"
"29712373","0201","1997"
"29712373","0201","1998"
"29712373","0201","1999"
"29712373","0201","2000"
"29712373","0201","2001"
"29712373","0201","2002"
"29712373","0201","2003"
"29712373","0201","2004"
"29712373","0201","2005"
"29712373","0201","2006"
"29712373","0201","2007"
"29712373","0205","1993"
"29712373","0205","1994"
"29712373","0205","1995"
"29712375","0201","1996"
"29712375","0201","1997"
"29712375","0201","1998"
"29712375","0201","1999"
"29712375","0201","2000"
"29712375","0201","2001"
"29712375","0201","2002"
"29712375","0201","2003"
"29712375","0201","2004"
"29712375","0201","2005"
"29712375","0201","2006"
"29712375","0201","2007"
"29712375","0205","1993"
"29712375","0205","1994"
"29712375","0205","1995"
"29712430","0203","1993"
"29712430","0203","1994"
"29712430","0203","1995"
"29712430","0203","1996"
"29712430","0203","1997"
"29712430","0203","1998"
"29712430","0203","1999"
"29712430","0203","2000"
"29712430","0203","2001"
"29712430","0203","2002"
"29712430","0203","2003"
"29712430","0203","2004"
"29712430","0203","2005"
"29712430","0203","2006"
"29712430","0203","2007"
"29712450","0202","1993"
"29712450","0202","1994"
"29712450","0202","1995"
"29712450","0202","1996"
"29712450","0202","1997"
"29712450","0202","1998"
"29712450","0202","1999"
"29712450","0202","2000"
"29712450","0202","2001"
"29712450","0202","2002"
"29712450","0202","2003"
"29712450","0202","2004"
"29712450","0202","2005"
"29712450","0202","2006"
"29712450","0202","2007"
"29712470","0202","1993"
"29712470","0202","1994"
"29712470","0202","1995"
"29712470","0202","1996"
"29712470","0202","1997"
"29712470","0202","1998"
"29712470","0202","1999"
"29712470","0202","2000"
"29712470","0202","2001"
"29712470","0202","2002"
"29712470","0202","2003"
"29712493","0202","1994"
"29712493","0202","1995"
"29712493","0202","1996"
"29712493","0202","1997"
"29712493","0202","1998"
"29712493","0202","1999"
"29712493","0202","2000"
"29712493","0202","2001"
"29712493","0202","2002"
"29712493","0202","2003"
"29712493","0202","2004"
"29712493","0202","2005"
"29712493","0202","2006"
"29712493","0202","2007"
"29712495","0201","1994"
"29712495","0201","1995"
"29712495","0201","1996"
"29712495","0201","1997"
"29712495","0201","1998"
"29712495","0201","1999"
"29712495","0201","2000"
"29712495","0201","2001"
"29712495","0201","2002"
"29712495","0201","2003"
"29712497","0202","2004"
"29712497","0202","2005"
"29712497","0202","2006"
"29712497","0202","2007"
"29712530","0203","1993"
"29712530","0203","1994"
"29712530","0203","1995"
"29712530","0203","1996"
"29712530","0203","1997"
"29712530","0203","1998"
"29712530","0203","1999"
"29712530","0203","2000"
"29712530","0203","2001"
"29712530","0203","2002"
"29712530","0203","2003"
"29712530","0203","2004"
"29712530","0203","2005"
"29712530","0203","2006"
"29712530","0203","2007"
"29712550","0203","1993"
"29712550","0203","1994"
"29712550","0203","1995"
"29712550","0203","1996"
"29712550","0203","1997"
"29712550","0203","1998"
"29712550","0203","1999"
"29712550","0203","2000"
"29712550","0203","2001"
"29712550","0203","2002"
"29712550","0203","2003"
"29712550","0203","2004"
"29712550","0203","2005"
"29712550","0203","2006"
"29712550","0203","2007"
"29712570","0203","1993"
"29712570","0203","1994"
"29712570","0203","1995"
"29712570","0203","1996"
"29712570","0203","1997"
"29712570","0203","1998"
"29712570","0203","1999"
"29712570","0203","2000"
"29712570","0203","2001"
"29712570","0203","2002"
"29712570","0203","2003"
"29712570","0203","2004"
"29712570","0203","2005"
"29712570","0203","2006"
"29712570","0203","2007"
"29712630","0106","1993"
"29712630","0106","1994"
"29712630","0106","1995"
"29712630","0106","1996"
"29712630","0106","1997"
"29712630","0106","1998"
"29712630","0106","1999"
"29712630","0106","2000"
"29712630","0106","2001"
"29712630","0106","2002"
"29712630","0106","2003"
"29712630","0106","2004"
"29712630","0106","2005"
"29712630","0106","2006"
"29712630","0106","2007"
"29712653","0106","1993"
"29712653","0106","1994"
"29712653","0106","1995"
"29712653","0106","1996"
"29712653","0106","1997"
"29712653","0106","1998"
"29712653","0106","1999"
"29712653","0106","2000"
"29712653","0106","2001"
"29712653","0106","2002"
"29712653","0106","2003"
"29712653","0106","2004"
"29712653","0106","2005"
"29712653","0106","2006"
"29712653","0106","2007"
"29712655","0106","1993"
"29712655","0106","1994"
"29712655","0106","1995"
"29712655","0106","1996"
"29712655","0106","1997"
"29712655","0106","1998"
"29712655","0106","1999"
"29712655","0106","2000"
"29712655","0106","2001"
"29712655","0106","2002"
"29712655","0106","2003"
"29712655","0106","2004"
"29712655","0106","2005"
"29712655","0106","2006"
"29712655","0106","2007"
"29712657","0106","1993"
"29712657","0106","1994"
"29712657","0106","1995"
"29712657","0106","1996"
"29712657","0106","1997"
"29712657","0106","1998"
"29712657","0106","1999"
"29712657","0106","2000"
"29712657","0106","2001"
"29712657","0106","2002"
"29712657","0106","2003"
"29712657","0106","2004"
"29712657","0106","2005"
"29712657","0106","2006"
"29712657","0106","2007"
"29712690","0106","1993"
"29712690","0106","1994"
"29712690","0106","1995"
"29712690","0106","1996"
"29712690","0106","1997"
"29712690","0106","1998"
"29712690","0106","1999"
"29712690","0106","2000"
"29712690","0106","2001"
"29712690","0106","2002"
"29712690","0106","2003"
"29712690","0106","2004"
"29712690","0106","2005"
"29712690","0106","2006"
"29712690","0106","2007"
"29712700","0114","1993"
"29712700","0114","1994"
"29712700","0114","1995"
"29712700","0114","1996"
"29712700","0114","1997"
"29712700","0114","1998"
"29712700","0114","1999"
"29712700","0114","2000"
"29712700","0114","2001"
"29712700","0114","2002"
"29712700","0114","2003"
"29712700","0114","2004"
"29712700","0114","2005"
"29712700","0114","2006"
"29712700","0114","2007"
"29712810","0103","1993"
"29712810","0103","1994"
"29712810","0103","1995"
"29712810","0103","1996"
"29712810","0103","1997"
"29712810","0103","1998"
"29712810","0103","1999"
"29712810","0103","2000"
"29712810","0103","2001"
"29712810","0103","2002"
"29712810","0103","2003"
"29712810","0103","2004"
"29712810","0103","2005"
"29712810","0103","2006"
"29712810","0103","2007"
"29712833","0202","1993"
"29712833","0202","1994"
"29712833","0202","1995"
"29712833","0202","1996"
"29712833","0202","1997"
"29712833","0202","1998"
"29712833","0202","1999"
"29712833","0202","2000"
"29712833","0202","2001"
"29712833","0202","2002"
"29712833","0202","2003"
"29712833","0202","2004"
"29712833","0202","2005"
"29712833","0202","2006"
"29712833","0202","2007"
"29712835","0202","1993"
"29712835","0202","1994"
"29712835","0202","1995"
"29712835","0202","1996"
"29712835","0202","1997"
"29712835","0202","1998"
"29712835","0202","1999"
"29712835","0202","2000"
"29712835","0202","2001"
"29712835","0202","2002"
"29712835","0202","2003"
"29712835","0202","2004"
"29712835","0202","2005"
"29712835","0202","2006"
"29712835","0202","2007"
"29712850","0202","1993"
"29712850","0202","1994"
"29712850","0202","1995"
"29712850","0202","1996"
"29712850","0202","1997"
"29712850","0202","1998"
"29712850","0202","1999"
"29712850","0202","2000"
"29712850","0202","2001"
"29712850","0202","2002"
"29712850","0202","2003"
"29712850","0202","2004"
"29712850","0202","2005"
"29712850","0202","2006"
"29712850","0202","2007"
"29712870","0103","1993"
"29712870","0103","1994"
"29712870","0103","1995"
"29712870","0103","1996"
"29712870","0103","1997"
"29712870","0103","1998"
"29712870","0103","1999"
"29712870","0103","2000"
"29712870","0103","2001"
"29712870","0103","2002"
"29712870","0103","2003"
"29712870","0103","2004"
"29712870","0103","2005"
"29712870","0103","2006"
"29712870","0103","2007"
"29712890","0202","1993"
"29712890","0202","1994"
"29712890","0202","1995"
"29712890","0202","1996"
"29712890","0202","1997"
"29712890","0202","1998"
"29712890","0202","1999"
"29712890","0202","2000"
"29712890","0202","2001"
"29712890","0202","2002"
"29712890","0202","2003"
"29712890","0202","2004"
"29712890","0202","2005"
"29712890","0202","2006"
"29712890","0202","2007"
"29712895","0103","1993"
"299900Z0","0406","2011"
"30011100","0301","1993"
"30011100","0301","1994"
"30011100","0301","1995"
"30011100","0301","1996"
"30011100","0301","1997"
"30011100","0301","1998"
"30011100","0301","1999"
"30011100","0301","2000"
"30011100","0301","2001"
"30011100","0301","2002"
"30011100","0301","2003"
"30011200","0301","1995"
"30011200","0301","1996"
"30011200","0301","1997"
"30011200","0301","1998"
"30011200","0301","1999"
"30011200","0301","2000"
"30011200","0301","2001"
"30011200","0301","2002"
"30011200","0301","2003"
"30011200","0301","2004"
"30011200","0301","2005"
"30011200","0301","2006"
"30011200","0301","2007"
"30011320","0301","1993"
"30011320","0301","1994"
"30011320","0301","1995"
"30011320","0301","1996"
"30011320","0301","1997"
"30011320","0301","1998"
"30011320","0301","1999"
"30011320","0301","2000"
"30011320","0301","2001"
"30011320","0301","2002"
"30011320","0301","2003"
"30011330","0307","1993"
"30011330","0307","1994"
"30011330","0307","1995"
"30011330","0307","1996"
"30011330","0307","1997"
"30011330","0307","1998"
"30011330","0307","1999"
"30011330","0307","2000"
"30011330","0307","2001"
"30011330","0307","2002"
"30011330","0307","2003"
"30011350","0307","1993"
"30011350","0307","1994"
"30011350","0307","1995"
"30011350","0307","1996"
"30011350","0307","1997"
"30011350","0307","1998"
"30011350","0307","1999"
"30011350","0307","2000"
"30011350","0307","2001"
"30011350","0307","2002"
"30011350","0307","2003"
"30011370","0301","1993"
"30011370","0301","1994"
"30011370","0301","1995"
"30011370","0307","1996"
"30011370","0307","1997"
"30011370","0307","1998"
"30011370","0307","1999"
"30011370","0307","2000"
"30011370","0307","2001"
"30011370","0307","2002"
"30011370","0307","2003"
"30012150","0307","1993"
"30012150","0307","1994"
"30012150","0307","1995"
"30012150","0307","1996"
"30012150","0307","1997"
"30012150","0307","1998"
"30012150","0307","1999"
"30012150","0307","2000"
"30012170","0307","1993"
"30012170","0307","1994"
"30012170","0307","1995"
"30012170","0307","1996"
"30012170","0307","1997"
"30012170","0307","1998"
"30012170","0307","1999"
"30012170","0307","2000"
"30012170","0307","2001"
"30012170","0307","2002"
"30012170","0307","2003"
"30012170","0307","2004"
"30012170","0307","2005"
"30012170","0307","2006"
"30012183","0307","2001"
"30012183","0307","2002"
"30012183","0307","2003"
"30012183","0307","2004"
"30012183","0307","2005"
"30012183","0307","2006"
"30012185","0307","2001"
"30012185","0307","2002"
"30012185","0307","2003"
"30012185","0307","2004"
"30012185","0307","2005"
"30012185","0307","2006"
"30012190","0307","1993"
"30012190","0307","1994"
"30012190","0307","1995"
"30012190","0307","1996"
"30012190","0307","1997"
"30012190","0307","1998"
"30012190","0307","1999"
"30012190","0307","2000"
"30012200","0307","1995"
"30012200","0307","1996"
"30012200","0307","1997"
"30012393","1001","1996"
"30012393","1001","1997"
"30012393","1001","1998"
"30012393","1001","1999"
"30012393","1001","2000"
"30012393","1001","2001"
"30012393","1001","2002"
"30021100","0301","1993"
"30021100","0301","1996"
"30021100","0301","1997"
"30021100","0301","1998"
"30021100","0301","1999"
"30021100","0301","2000"
"30021100","0301","2001"
"30021100","0301","2002"
"30021100","0301","2003"
"30021100","0301","2004"
"30021100","0301","2005"
"30021100","0301","2006"
"30021200","0303","1996"
"30021200","0303","1997"
"30021200","0303","1998"
"30021200","0303","1999"
"30021200","0303","2000"
"30021200","0303","2001"
"30021200","0303","2002"
"30021200","0303","2003"
"30021200","0303","2004"
"30021200","0303","2005"
"30021200","0303","2006"
"30021200","0303","2007"
"30021203","0301","1993"
"30021209","0301","1993"
"30021300","0302","1993"
"30021300","0302","1996"
"30021300","0302","1997"
"30021300","0302","1998"
"30021300","0302","1999"
"30021300","0302","2000"
"30021300","0302","2001"
"30021300","0302","2002"
"30021300","0302","2003"
"30021300","0302","2004"
"30021300","0302","2005"
"30021300","0302","2006"
"30021300","0302","2007"
"30021400","0302","1996"
"30021400","0302","1997"
"30021400","0302","1998"
"30021400","0302","1999"
"30021400","0302","2000"
"30021400","0302","2001"
"30021400","0302","2002"
"30021400","0302","2003"
"30021400","0302","2004"
"30021400","0302","2005"
"30021400","0302","2006"
"30021400","0302","2007"
"30021402","0304","1993"
"30021405","0301","1993"
"30021406","1001","1993"
"30021407","1001","1993"
"30021430","0304","1994"
"30021430","0304","1995"
"30021450","0304","1994"
"30021450","0304","1995"
"30021476","1001","1994"
"30021476","1001","1995"
"30021477","1001","1994"
"30021477","1001","1995"
"30021500","0302","1996"
"30021500","0302","1997"
"30021500","0302","1998"
"30021500","0302","1999"
"30021500","0302","2000"
"30021500","0302","2001"
"30021500","0302","2002"
"30021500","0302","2003"
"30021500","0302","2004"
"30021500","0302","2005"
"30021500","0302","2006"
"30021500","0302","2007"
"30021530","0301","1993"
"30021530","0301","1994"
"30021530","0301","1995"
"30021555","0301","1993"
"30021555","0301","1994"
"30021555","0301","1995"
"30021557","0301","1993"
"30021557","0301","1994"
"30021557","0301","1995"
"30021570","0301","1993"
"30021570","0301","1994"
"30021570","0301","1995"
"30021590","0301","1993"
"30021590","0301","1994"
"30021590","0301","1995"
"30021600","0301","1993"
"30021630","0304","1996"
"30021630","0304","1997"
"30021630","0304","1998"
"30021630","0304","1999"
"30021630","0304","2000"
"30021630","0304","2001"
"30021630","0304","2002"
"30021630","0304","2003"
"30021630","0304","2004"
"30021630","0304","2005"
"30021630","0304","2006"
"30021640","0304","2007"
"30021650","0301","1996"
"30021650","0301","1997"
"30021650","0301","1998"
"30021650","0301","1999"
"30021650","0301","2000"
"30021650","0301","2001"
"30021650","0301","2002"
"30021650","0301","2003"
"30021650","0301","2004"
"30021650","0301","2005"
"30021650","0301","2006"
"30021670","0301","1996"
"30021670","0301","1997"
"30021670","0301","1998"
"30021670","0301","1999"
"30021670","0301","2000"
"30021670","0301","2001"
"30021670","0301","2002"
"30021670","0301","2003"
"30021670","0301","2004"
"30021670","0301","2005"
"30021670","0301","2006"
"30021677","1001","1996"
"30021677","1001","1997"
"30021677","1001","1998"
"30021677","1001","1999"
"30021677","1001","2000"
"30021677","1001","2001"
"31501230","","1995"
"31501250","","1995"
"31501250","","1998"
"31501250","","1999"
"31501250","","2000"
"31501250","","2001"
"31501250","","2002"
"31501250","","2003"
"31501250","","2004"
"31501250","","2005"
"31501250","","2006"
"31501250","","2007"
"31501293","0507","1995"
"31501293","","1998"
"31501293","","1999"
"31501293","","2000"
"31501293","","2001"
"31501293","","2002"
"31501293","","2003"
"31501293","","2004"
"31501293","","2005"
"31501293","","2006"
"31501293","","2007"
"31501295","0507","1995"
"31501295","","1998"
"31501295","","1999"
"31501295","","2000"
"31501295","","2001"
"31501295","","2002"
"31501295","","2003"
"31501295","","2004"
"31501295","","2005"
"31501295","","2006"
"31501295","","2007"
"31501510","0503","1995"
"31501510","0503","1996"
"31501510","0503","1997"
"31501510","0503","1998"
"31501510","0503","1999"
"31501510","0503","2000"
"31501510","0503","2001"
"31501510","0503","2002"
"31501510","0503","2003"
"31501510","0503","2004"
"31501510","0503","2005"
"31501510","0503","2006"
"31501510","0503","2007"
"31501530","0502","1995"
"31501530","0502","1996"
"31501530","0502","1997"
"31501530","0502","1998"
"31501530","0502","1999"
"31501530","0502","2000"
"31501530","0502","2001"
"31501530","0502","2002"
"31501530","0502","2003"
"31501530","0502","2004"
"31501530","0502","2005"
"31501530","0502","2006"
"31501530","0502","2007"
"31501553","0504","1995"
"31501553","0504","1996"
"31501553","0504","1997"
"31501553","0504","1998"
"31501553","0504","1999"
"31501553","0504","2000"
"31501553","0504","2001"
"31501553","0504","2002"
"31501553","0504","2003"
"31501553","0504","2004"
"31501553","0504","2005"
"31501553","0504","2006"
"31501553","0504","2007"
"31501556","0504","1996"
"31501556","0504","1997"
"31501556","0504","1998"
"31501556","0504","1999"
"31501556","0504","2000"
"31501556","0504","2001"
"31501556","0504","2002"
"31501556","0504","2003"
"31501556","0504","2004"
"31501556","0504","2005"
"31501556","0504","2006"
"31501556","0504","2007"
"31501559","0504","1995"
"31501559","0504","1996"
